PL_Index,LP_Index,Pivot_Energy,PLEC_Flux_Density,LP_Flux_Density,PL_Flux_Density,Frac_Variability,Variability_Index,Npred,LP_beta,LP_SigCurv,Energy_Flux100,PLEC_SigCurv,Flux1000,Signif_Avg,PLEC_Exp_Index,Source_Name,ASSOC_FGL,CLASS1,ASSOC1
2.0164309,2.0028162,5018.0874,5.8786695e-15,5.7485424e-15,5.5121465e-15,0.0,9.736641,246.436,0.030160122,0.2798539,1.5485483e-12,0.0,1.389522e-10,7.007231,0.6666667,4FGL J1642.4+2211,,bll,1RXS J164220.4+221132
2.3799365,2.3719597,2299.995,2.4549024e-14,2.3565329e-14,2.3017897e-14,0.0,15.4691,484.88837,0.015804205,0.0,1.5674422e-12,0.0,1.2091693e-10,4.83904,0.6666667,4FGL J1642.4+6855,,fsrq,4C +69.21
2.4161842,2.4119515,1250.6715,2.6221967e-12,2.662842e-12,2.5055067e-12,0.6400617,685.838,8248.833,0.060754225,4.4697194,3.6488475e-11,3.7547438,3.1105674e-09,64.95605,0.6666667,4FGL J1642.9+3948,3FGL J1642.9+3950,fsrq,3C 345
2.3547463,2.348804,1418.9614,9.016268e-14,8.601972e-14,8.56202e-14,0.41524407,25.84685,473.4984,0.003939679,0.0,1.8229246e-12,0.0,1.4383529e-10,7.9130974,0.6666667,4FGL J1643.0+3223,,bll,NVSS J164301+322104
2.5094373,2.510851,1621.4551,6.401282e-14,6.175533e-14,6.4248405e-14,0.0,11.670294,482.92206,-0.026973817,0.29258984,2.1310768e-12,0.0,1.4307142e-10,5.465239,0.6666667,4FGL J1643.0-7714,,bll,PKS 1636-77
2.1697855,2.212828,3823.1995,2.5950608e-14,2.4357991e-14,2.6110146e-14,0.7321667,40.90004,623.2622,-0.043580618,0.9178173,4.616095e-12,0.0,4.0790607e-10,9.458627,0.6666667,4FGL J1643.5-0646,2FGL J1643.5-0641,bll,NVSS J164328-064619
1.6364125,1.3811251,9329.369,1.989334e-15,1.8243122e-15,1.1192795e-15,0.0,11.618657,33.402905,0.42438078,2.6781962,8.107717e-13,3.0708923,4.7678465e-11,7.6524568,0.6666667,4FGL J1643.7+3317,,bcu,RX J1643.5+3316
1.8634102,1.8068146,4862.785,5.0352615e-15,5.1566426e-15,4.629746e-15,0.0,10.315275,176.91502,0.061509896,0.7979102,1.1852097e-12,0.15281637,1.0025899e-10,8.131202,0.6666667,4FGL J1644.2+4546,,bll,B3 1642+458
2.641428,2.8129864,1841.7964,9.593658e-13,9.346508e-13,5.8768637e-13,0.0,9.571395,1570.5505,0.37108198,4.7388554,2.1713836e-11,4.8679986,2.626387e-09,7.8597307,0.6666667,4FGL J1644.5-4602c,,bcu,2MASS J16444975-4559026
2.3824928,2.349702,2149.4407,1.2607507e-13,1.2998721e-13,1.118741e-13,0.0,9.14217,932.5422,0.12077656,1.6604949,6.50084e-12,1.4416747,5.003024e-10,7.5608907,0.6666667,4FGL J1644.8-2154c,2FGL J1645.7-2148c,bcu,PMN J1644-2156
2.5642827,2.3783555,549.26306,3.5308824e-12,3.651541e-12,3.164407e-12,0.6139581,169.0833,2155.1912,0.18607081,4.7385354,5.8209965e-12,4.858305,4.5871412e-10,26.301123,0.6666667,4FGL J1645.6+6329,3FGL J1645.9+6336,fsrq,TXS 1645+635
2.1157064,2.149354,4540.8037,1.2833622e-14,1.1862974e-14,1.3506124e-14,0.3340116,19.219654,412.42862,-0.05600869,1.1810764,3.2997298e-12,0.0,2.956798e-10,7.2404923,0.6666667,4FGL J1646.0-0942,,bcu,1RXS J164602.3-094113
2.1317756,1.8400822,2124.5718,3.33316e-14,3.214207e-14,2.1620562e-14,0.5443957,20.682247,164.068,0.4151695,2.6534302,6.4799636e-13,3.0395389,1.1694533e-10,5.927677,0.6666667,4FGL J1646.6+7422,,bcu,7C 1647+7424
1.8619765,1.7574499,9322.234,2.5324708e-15,2.4363651e-15,2.064515e-15,0.7085041,22.713318,158.15463,0.10070419,0.82803327,1.7757538e-12,0.9730494,1.5008093e-10,5.5106997,0.6666667,4FGL J1646.7-1330,3FGL J1646.9-1332,bcu,TXS 1644-133
2.1454918,2.074562,3268.2122,6.4883283e-15,6.2145363e-15,5.8982834e-15,0.7697437,28.432178,189.88664,0.056613646,0.16554719,7.3039486e-13,0.0,6.5021474e-11,4.19291,0.6666667,4FGL J1647.0+6040,,bcu,NVSS J164641+603930
1.9907215,1.9111308,3210.007,1.6684894e-14,1.782041e-14,1.573397e-14,0.40869284,23.077328,379.4516,0.08427049,1.2575107,1.7941707e-12,0.4398001,1.6022106e-10,10.0319,0.6666667,4FGL J1647.1+6149,,bll,RX J1647.3+6153
2.2630177,2.2209609,1667.5684,2.967508e-13,3.0650447e-13,2.8202684e-13,0.28041726,30.960262,1559.4683,0.06190901,1.936769,8.385784e-12,1.5346562,7.084182e-10,21.474916,0.6666667,4FGL J1647.4-6438,3FGL J1647.1-6438,bll,PMN J1647-6437
2.2555385,2.2657385,1865.9171,5.506235e-14,5.2848767e-14,5.4160418e-14,0.38917252,17.628597,478.6405,-0.013123714,0.0,2.0697634e-12,0.0,1.7564779e-10,9.045097,0.6666667,4FGL J1647.5+2911,,bll,B2 1645+29
2.3443413,2.337942,921.20667,1.8920705e-12,1.9117425e-12,1.8897822e-12,0.31725714,126.92625,3937.8865,0.008853533,0.4799662,1.4542853e-11,0.0,1.157695e-09,49.66611,0.6666667,4FGL J1647.5+4950,3FGL J1647.4+4950,bll,SBS 1646+499
2.5659258,2.6134856,1112.3668,4.6337646e-13,4.6372834e-13,3.2162202e-13,0.7470929,35.434185,650.49207,0.2749705,2.5310025,3.6364447e-12,2.4141915,3.3500236e-10,4.8972406,0.6666667,4FGL J1647.6-1210,,bcu,NVSS J164737-121522
2.6161733,2.5924914,801.7103,4.9917394e-13,5.130211e-13,4.889704e-13,0.84396404,59.969852,768.3043,0.038243838,0.45426753,2.9051993e-12,0.0,1.696828e-10,7.6652956,0.6666667,4FGL J1648.0+2221,,bcu,MG2 J164800+2224
2.650048,2.54608,1001.14484,6.0714563e-13,5.8947085e-13,4.1757605e-13,0.0,13.339843,607.4373,0.31875867,2.7273564,3.2887538e-12,2.8910785,3.1984207e-10,5.567527,0.6666667,4FGL J1648.1-2920,,bcu,TXS 1644-291
2.3512547,2.2526283,749.1195,1.5870252e-12,1.6391547e-12,1.5308724e-12,0.79544437,242.47726,1725.3693,0.08208341,2.532417,6.3302822e-12,2.264727,6.0276006e-10,27.809563,0.6666667,4FGL J1648.2+4232,3FGL J1648.0+4230,bcu,NVSS J164831+423322
2.1672869,1.958285,3282.0088,1.1564554e-14,1.1567922e-14,8.979335e-15,0.0,9.668664,291.26425,0.2568471,1.809871,1.1379646e-12,1.8454525,1.006425e-10,5.45818,0.6666667,4FGL J1649.3+8252,,bcu,WN B1655.0+8256
2.1027899,2.0169778,1088.7756,8.9267233e-13,9.216299e-13,8.716798e-13,0.5656272,223.97388,2165.8535,0.054885563,2.900394,9.408178e-12,2.6255736,9.919273e-10,40.15716,0.6666667,4FGL J1649.4+5235,3FGL J1649.4+5238,bll,87GB 164812.2+524023
2.616302,2.5371542,786.5104,7.749074e-13,8.0235894e-13,6.193768e-13,0.9761507,80.34659,675.4627,0.21527655,2.153864,2.9874477e-12,2.0961123,2.3274763e-10,5.871502,0.6666667,4FGL J1649.6+0411,3FGL J1650.0+0356,bcu,PKS 1646+042
2.339621,2.2892163,1399.4686,1.9706782e-12,2.0078403e-12,1.9198928e-12,0.64457494,351.87646,4043.1013,0.046263393,2.6658013,3.4986326e-11,2.7009447,3.2522363e-09,42.208862,0.6666667,4FGL J1650.3-5045,3FGL J1650.2-5044,bll,PMN J1650-5044
2.5196075,2.3689046,715.2448,1.7710976e-12,1.8316442e-12,1.5644011e-12,0.54163843,54.905666,1224.319,0.16248067,2.9922209,5.551109e-12,3.0136595,4.9083976e-10,13.950311,0.6666667,4FGL J1650.7+0831,3FGL J1650.8+0830,fsrq,MG1 J165034+0824
1.8685623,1.6110797,6742.7407,5.3074987e-15,5.3747586e-15,4.0192882e-15,0.0,18.37628,201.3965,0.23202021,1.9793805,1.8941706e-12,2.1787925,1.6073509e-10,7.3347707,0.6666667,4FGL J1650.9+0429,,bcu,1RXS J165053.5+043009
2.4245706,2.4442308,1626.8671,1.8065561e-13,1.8418633e-13,1.3180311e-13,0.40027836,18.288715,551.118,0.21870992,2.2276723,3.2608653e-12,2.0257313,3.8600245e-10,4.6587806,0.6666667,4FGL J1651.0-1523,,bcu,NVSS J165120-152425
1.8386134,1.8179281,4914.335,1.0890449e-14,1.0631512e-14,1.02375096e-14,0.43391564,31.412687,455.62146,0.019324042,0.39744258,2.6821878e-12,0.8856292,2.2325168e-10,16.645594,0.6666667,4FGL J1651.6+7219,3FGL J1651.6+7219,bll,RX J1651.6+7218
1.990441,1.9172243,4037.4783,2.203428e-14,2.2172432e-14,2.0034364e-14,0.48799914,32.24782,573.8782,0.075570494,1.3853257,3.606285e-12,1.6190106,3.2202388e-10,15.010175,0.6666667,4FGL J1652.7+4024,,bll,RX J1652.7+4023
1.7952758,1.7520078,1535.0867,3.6978172e-12,3.7558047e-12,3.67698e-12,0.3106867,704.1761,12707.437,0.01929251,2.9995852,1.1770353e-10,3.4840076,9.9513136e-09,186.86383,0.6666667,4FGL J1653.8+3945,3FGL J1653.9+3945,bll,Mkn 501
2.3245704,2.3232238,2310.994,1.13026355e-13,1.1310057e-13,1.1231721e-13,0.2048796,15.068517,865.289,0.0029128483,0.0,7.333067e-12,0.0,5.9321115e-10,9.542669,0.6666667,4FGL J1654.0-3509,,bcu,NVSS J165404-351301
1.8927819,1.9190056,8576.293,2.3658738e-15,2.1617276e-15,2.2819555e-15,0.0,12.402117,160.87698,-0.027838128,0.061311804,1.7073852e-12,0.0,1.4688657e-10,4.422346,0.6666667,4FGL J1655.1-2239,,bcu,NVSS J165517-224043
2.6176817,2.5814977,755.2868,3.3935436e-13,3.4729142e-13,3.1082762e-13,0.0,12.651371,481.9574,0.08615099,0.79600877,1.5811287e-12,0.0,9.215405e-11,5.3640575,0.6666667,4FGL J1655.9+3248,,bll,MG3 J165545+3244
2.492617,2.46708,972.50476,4.1689905e-13,4.236494e-13,4.0259633e-13,0.77963716,60.647392,888.39764,0.03972463,0.5755975,3.6711597e-12,0.0,2.514578e-10,10.306129,0.6666667,4FGL J1656.0+2047,3FGL J1656.0+2044,bcu,MG2 J165546+2043
2.831575,2.9306505,769.3177,3.430909e-12,3.4505688e-12,2.7401404e-12,0.91568965,157.86981,2100.8303,0.25883886,4.521874,1.497761e-11,4.0642204,6.909086e-10,15.724507,0.6666667,4FGL J1656.3-3301,3FGL J1656.2-3303,fsrq,2MASS J16561677-3302127
1.874261,1.7512505,3497.208,7.203677e-14,7.445354e-14,6.5999486e-14,0.29513425,22.701248,670.5486,0.0895259,2.806761,7.999189e-12,3.2017322,7.8879925e-10,21.140455,0.6666667,4FGL J1656.9-2010,3FGL J1656.8-2010,bll,NVSS J165655-201056
2.4951432,2.476859,986.60114,2.7415887e-13,2.7291407e-13,2.6370578e-13,0.58236414,43.89262,842.56195,0.032442786,0.48968425,2.4956324e-12,0.0,1.7043153e-10,10.319147,0.6666667,4FGL J1657.0+6010,3FGL J1656.9+6008,fsrq,RGB J1656+602
2.2472963,2.2114813,3263.208,1.7975557e-14,1.7523562e-14,1.6676773e-14,0.43370402,20.310167,379.86554,0.035681713,0.21417925,2.230305e-12,0.0,1.9018812e-10,5.9874897,0.6666667,4FGL J1657.7-6120,,bcu,PMN J1657-6121
2.416141,2.3361201,585.8272,8.035594e-12,8.322871e-12,7.733222e-12,0.5990945,702.4065,5259.4287,0.07952918,5.0411487,1.8186166e-11,4.4304237,1.5350479e-09,59.45079,0.6666667,4FGL J1657.7+4808,3FGL J1657.7+4807,fsrq,4C +48.41
2.8374467,2.8019862,505.3787,1.8919432e-12,1.8231157e-12,1.7543875e-12,0.54515713,23.071524,740.771,0.034149017,0.0,3.3196553e-12,0.0,1.377565e-10,5.2012405,0.6666667,4FGL J1657.7+0738,,fsrq,OS 092
2.1329353,2.0738955,2411.3586,2.8753553e-14,2.8619963e-14,2.6472748e-14,0.0,12.735886,435.13364,0.058082704,0.7435278,1.7014801e-12,0.69858116,1.5194036e-10,9.758637,0.6666667,4FGL J1658.4+6150,3FGL J1658.3+6149,bll,NVSS J165808+615001
2.6249998,2.636063,834.3811,3.4753648e-13,3.7765236e-13,3.4961674e-13,0.40574622,21.890041,641.4754,0.052347425,0.45638305,2.3184345e-12,0.0,1.337467e-10,5.4796147,0.6666667,4FGL J1659.0+2627,3FGL J1659.4+2631,fsrq,4C +26.51
2.229608,2.2090652,2151.6453,3.190088e-13,3.2218827e-13,3.1102627e-13,0.6651645,123.52654,1950.7618,0.02641978,0.96075755,1.6164193e-11,0.68224835,1.3918284e-09,24.502222,0.6666667,4FGL J1659.7-3131,3FGL J1659.7-3132,bcu,NVSS J165949-313047
2.3311374,2.2486112,700.6742,1.290072e-11,1.3310191e-11,1.2064614e-11,0.7218045,2930.4006,12396.276,0.09682569,10.722037,4.2790892e-11,10.49027,4.0974335e-09,122.02408,0.6666667,4FGL J1700.0+6830,3FGL J1700.1+6829,fsrq,TXS 1700+685
2.6447778,2.5419717,524.7524,2.9823169e-12,3.0379813e-12,2.7733512e-12,0.43138012,69.25896,1768.911,0.10766561,2.500088,4.9387846e-12,2.7523065,3.1448202e-10,19.383402,0.6666667,4FGL J1701.0+6613,,bcu,7C 1700+6616
2.2871768,2.1990743,1590.796,1.2086606e-13,1.2468385e-13,1.0603731e-13,0.33634308,23.754469,680.68304,0.14765026,1.9571403,2.8577462e-12,1.563555,2.376399e-10,11.967763,0.6666667,4FGL J1701.3+3956,,bll,B3 1659+399
2.4724078,2.4907026,2756.9453,2.6529002e-14,2.7175814e-14,2.6102328e-14,0.0,13.66485,501.3047,0.026794069,0.22829735,3.1006035e-12,0.0,2.1739295e-10,4.6329656,0.6666667,4FGL J1701.7-5621,,bcu,MRC 1657-562
2.116607,2.052227,2588.0151,4.2119723e-14,4.2467498e-14,3.7352916e-14,0.43855995,30.482054,532.73926,0.09785637,1.6409483,2.7783643e-12,1.561875,2.489226e-10,11.8405075,0.6666667,4FGL J1702.2+2642,,bll,MG2 J170210+2643
1.8608791,1.7901732,3709.2283,2.7433562e-14,2.7657086e-14,2.4784846e-14,0.16680387,14.625203,518.8575,0.06930311,1.7126493,3.8344475e-12,2.0698607,3.2385372e-10,18.455753,0.6666667,4FGL J1702.6+3114,3FGL J1702.6+3116,bll,RX J1702.6+3115
2.4595056,2.409209,949.7344,3.8460073e-12,3.9423105e-12,3.4404027e-12,0.77359223,659.5299,5063.1606,0.13221267,7.1959515,2.4411166e-11,7.0154424,2.2073257e-09,47.303165,0.6666667,4FGL J1703.6-6213,3FGL J1703.6-6211,fsrq,MRC 1659-621
2.5378504,2.4802597,696.1559,2.3097607e-12,2.3513888e-12,2.2294191e-12,0.8703923,405.59293,2829.188,0.06265565,2.3081453,8.130744e-12,2.2586443,5.9352356e-10,31.385197,0.6666667,4FGL J1704.1+7647,3FGL J1704.0+7646,bcu,NVSS J170357+764611
2.1837132,2.1576593,2429.4602,5.460774e-14,5.556765e-14,5.217056e-14,0.6542308,33.871788,589.2618,0.04453219,0.785741,3.4687919e-12,0.0,3.0497477e-10,10.886306,0.6666667,4FGL J1704.2+1234,3FGL J1704.1+1234,bll,NVSS J170409+123421
1.967484,1.9649378,3981.3474,6.246411e-14,6.098537e-14,6.063984e-14,0.23847494,23.425278,1100.9858,0.0026630277,0.0,1.0579808e-11,0.29994297,9.389945e-10,22.093771,0.6666667,4FGL J1704.5-0527,3FGL J1704.4-0528,bll,NVSS J170433-052839
2.24923,2.2186837,1843.6339,5.3073926e-14,5.3631074e-14,5.142352e-14,0.31838924,17.919489,555.77563,0.031050617,0.3893557,1.907611e-12,0.0,1.6248924e-10,9.916338,0.6666667,4FGL J1705.0+7134,3FGL J1705.5+7134,bll,GB6 J1704+7138
2.5251603,2.5068302,1225.6895,1.1108668e-13,1.0801722e-13,1.0727288e-13,0.4652629,22.118452,418.4052,0.0100585045,0.0,1.7846188e-12,0.0,1.1752883e-10,4.169761,0.6666667,4FGL J1705.3-6946,,bcu,PMN J1705-6949
1.9566517,1.6883341,2795.7996,2.7785249e-14,2.930502e-14,2.4947028e-14,0.0,11.260854,249.78159,0.17262754,2.359324,1.6856569e-12,2.3081796,1.9764067e-10,13.424913,0.6666667,4FGL J1705.4+5436,,bll,NVSS J170520+543700
1.6251721,1.6553063,15757.253,4.865644e-16,4.6787945e-16,5.257045e-16,0.0,12.5508375,86.12493,-0.04448492,0.49934235,1.0315008e-12,0.0,7.0108294e-11,6.749749,0.6666667,4FGL J1705.5-7423,,bll,1RXS J170548.1-742240
2.770644,2.6754575,604.40063,1.4209497e-12,1.3994351e-12,1.1920022e-12,0.75054914,39.862957,794.88184,0.17395966,1.385281,3.6044648e-12,1.4254107,1.6687664e-10,5.9304395,0.6666667,4FGL J1706.1+1000,3FGL J1705.5+0948,bcu,NVSS J170556+100006
2.1471257,2.1386888,2723.5125,1.9103698e-14,1.8989518e-14,1.8847767e-14,0.0,14.701875,325.50632,0.0070612403,0.0,1.5794655e-12,0.0,1.4054588e-10,6.430863,0.6666667,4FGL J1706.8+3004,,bll,87GB 170454.3+300758
2.749087,2.6671607,603.55457,9.859938e-13,9.808018e-13,8.722826e-13,0.6543399,38.32647,829.03467,0.11394183,1.4367003,2.5982404e-12,1.6140096,1.2448527e-10,7.2899966,0.6666667,4FGL J1706.9+4543,,fsrq,4C +45.34
2.287542,2.2279248,2200.0103,1.1830844e-13,1.1761836e-13,8.6687236e-14,0.119827315,16.643099,504.91342,0.28025672,3.177545,3.1245473e-12,3.2847214,4.8854865e-10,8.191173,0.6666667,4FGL J1707.1-1931,,bll,PMN J1706-1932
2.2878358,2.2030125,1477.7046,2.0790163e-13,2.1781672e-13,1.9096359e-13,0.59501463,35.982895,860.22174,0.10192512,1.831682,4.3486477e-12,1.3509643,3.6145417e-10,12.316129,0.6666667,4FGL J1707.5+1649,,fsrq,MG1 J170732+1649
1.9908657,1.8913318,5852.385,5.1642417e-15,5.0033173e-15,4.252547e-15,1.1853995,33.701077,189.7774,0.110561736,0.9611397,1.6030405e-12,1.089178,1.4315767e-10,5.1297784,0.6666667,4FGL J1707.9+0016,,bcu,NVSS J170744+001750
2.6148994,2.6444755,1470.5001,3.6582705e-13,3.6347013e-13,3.12536e-13,0.0,8.9873495,819.8248,0.12962678,1.4211488,9.0651315e-12,0.9977836,5.304044e-10,5.8782744,0.6666667,4FGL J1709.0-3525,,bcu,TXS 1705-353
2.3520367,2.254304,634.8621,6.9664335e-12,7.2010614e-12,6.6987375e-12,1.25389,2310.8494,5116.8843,0.083931215,5.316781,1.8995768e-11,4.963599,1.7652239e-09,63.250866,0.6666667,4FGL J1709.7+4318,3FGL J1709.6+4318,fsrq,B3 1708+433
2.402812,2.3237612,1449.718,2.7688474e-13,2.7189194e-13,2.0513253e-13,0.0,11.760285,575.9907,0.24830762,2.5471861,3.3384467e-12,2.3024454,4.3361864e-10,7.373381,0.6666667,4FGL J1710.1-2030,1FGL J1709.8-2026,bcu,TXS 1707-204
2.6037123,2.6100924,1575.8936,2.127658e-12,2.1318915e-12,1.517196e-12,0.11199409,15.567029,2816.0215,0.26555675,6.6601095,3.6419173e-11,6.825551,4.0076795e-09,15.102393,0.6666667,4FGL J1710.3-3943,,bcu,GPSR 347.050+0.041
1.8564676,1.8717484,6836.0635,3.648017e-15,3.2604236e-15,2.2601768e-15,0.0,13.473423,109.51032,0.24373893,1.6830744,1.0898016e-12,1.6544582,9.178797e-11,4.0053744,0.6666667,4FGL J1711.1+0242,,bcu,WISEA J171108.69+024404.7
2.5828087,2.7704165,1756.769,2.426067e-13,2.3006068e-13,1.5992565e-13,0.3592634,16.439022,612.6752,0.3349792,2.48262,4.990063e-12,2.6086228,5.703052e-10,4.205027,0.6666667,4FGL J1711.1-4600c,,bcu,AT20G J171106-455254
2.6178644,2.6154146,1212.2284,6.1378604e-13,6.398248e-13,5.92206e-13,0.39415818,26.528671,1413.2648,0.058754064,1.2970794,1.039584e-11,0.0,6.0575356e-10,11.496775,0.6666667,4FGL J1711.6-5027,3FGL J1711.5-5029,bcu,PMN J1711-5028
2.7176192,2.7478178,1020.0211,9.646393e-13,9.500975e-13,6.8392313e-13,0.0,6.3091106,851.48364,0.31408378,2.997208,6.371424e-12,2.8979516,4.982083e-10,6.3534365,0.6666667,4FGL J1712.5-3142,,bcu,NVSS J171309-313912
1.8206207,1.6598731,3274.0522,3.479165e-14,3.63293e-14,3.158923e-14,0.0,9.231927,357.68976,0.10651564,2.5406773,3.5133795e-12,2.7602487,3.3657382e-10,17.431038,0.6666667,4FGL J1712.7+2932,3FGL J1712.6+2932,bll,RX J1712.8+2931
2.0805144,2.030796,6321.1484,7.814817e-15,7.327164e-15,6.2856155e-15,0.0,13.0598135,247.3181,0.12896156,0.9021404,2.9767469e-12,0.8193411,2.6783564e-10,4.1041484,0.6666667,4FGL J1713.2-3417,,bcu,TXS 1709-342
1.9419097,1.7969003,5363.2856,3.8143266e-15,3.817252e-15,3.0961936e-15,0.0,12.994053,179.87132,0.16188031,1.308844,9.622151e-13,1.1716489,8.46574e-11,5.516512,0.6666667,4FGL J1713.7+8844,3FGL J1711.6+8846,bcu,NVSS J171602+884416
1.6078991,1.5751363,16433.79,1.8482394e-15,1.8581031e-15,1.6884853e-15,0.5150198,27.799126,202.43684,0.047172133,0.72619975,3.5304194e-12,0.0,2.3508073e-10,11.11131,0.6666667,4FGL J1714.0-2029,3FGL J1714.1-2029,bcu,1RXS J171405.2-202747
2.4306076,2.3273878,1387.8252,8.247677e-14,7.666961e-14,6.633211e-14,0.0,14.22745,357.75696,0.12568289,0.99152285,1.4000335e-12,1.0366882,1.0273662e-10,4.526752,0.6666667,4FGL J1715.0+2616,,bcu,MG2 J171454+2614
2.2044146,2.08064,3847.5073,7.201262e-14,7.189728e-14,6.188314e-14,0.6186966,29.634794,626.67487,0.1452423,2.0908375,7.514222e-12,2.0962284,9.641696e-10,9.158828,0.6666667,4FGL J1715.4-4025,3FGL J1715.4-4028,bcu,PMN J1715-4025
2.369734,2.3966975,1752.3317,4.6781765e-14,4.354865e-14,4.7244608e-14,0.0,10.186023,387.69833,-0.050618917,0.716281,1.6712051e-12,0.0,1.301298e-10,5.668084,0.6666667,4FGL J1715.8+2151,,fsrq,B2 1714+21
2.363456,2.359778,1347.0913,3.4246746e-13,3.3940271e-13,3.3816886e-13,0.53874373,102.984566,1889.4117,0.002310747,0.0,6.395316e-12,0.0,5.0078003e-10,25.100426,0.6666667,4FGL J1716.1+6836,3FGL J1715.7+6837,fsrq,S4 1716+68
2.4867158,2.3618345,2280.6177,2.0180023e-13,2.0475333e-13,1.600378e-13,0.27651933,17.828634,746.5843,0.24186599,2.8561544,6.688819e-12,2.7994583,9.510248e-10,8.190568,0.6666667,4FGL J1716.3-3421,,bcu,TXS 1713-342
2.357963,2.353981,2255.0518,2.2190142e-14,2.0932015e-14,2.0611181e-14,0.0,14.673829,282.96933,0.0076796613,0.0,1.3102978e-12,0.0,1.030987e-10,4.018412,0.6666667,4FGL J1716.6-6707,,bcu,PKS 1711-670
2.3559217,2.1139214,1583.3969,1.727623e-13,1.733727e-13,1.2281296e-13,0.11929184,13.80115,447.45734,0.36983505,3.70819,2.021657e-12,3.9332907,3.4078562e-10,8.852628,0.6666667,4FGL J1717.3-6045,,bcu,PMN J1716-6045
2.11799,2.11498,2877.238,3.693194e-14,3.6386526e-14,3.6164936e-14,0.18684898,15.585977,593.5554,0.0037773943,0.0,3.367874e-12,0.0,3.0166444e-10,11.596008,0.6666667,4FGL J1717.5-8114,3FGL J1716.7-8112,bll,1RXS J171712.6-811501
2.523559,2.5240955,1875.8839,7.792741e-13,7.9703117e-13,6.9780423e-13,1.0071115,257.51065,2474.112,0.12311701,3.6110256,2.5914534e-11,3.22193,2.4468352e-09,20.246254,0.6666667,4FGL J1717.5-3342,3FGL J1717.8-3342,bll,TXS 1714-336
2.523451,2.5248764,1390.8325,7.871725e-13,8.003988e-13,6.4736974e-13,1.7869903,503.75323,1985.5016,0.21207893,4.882307,1.0805304e-11,4.429925,1.1116963e-09,18.794525,0.6666667,4FGL J1717.6-5154,3FGL J1717.4-5157,fsrq,PMN J1717-5155
2.1957395,2.009353,3118.4265,1.0223067e-13,1.045227e-13,8.503327e-14,0.22501265,15.368287,647.1094,0.20469831,3.1671257,6.20643e-12,3.1961994,8.7592283e-10,12.412182,0.6666667,4FGL J1718.0-3055,3FGL J1718.1-3056,bcu,PMN J1718-3056
2.0940413,1.9646684,1178.9198,1.3033723e-12,1.345928e-12,1.2321677e-12,1.8467355,1457.4011,2531.8965,0.09118386,4.888874,1.477682e-11,5.4366,1.7078317e-09,46.32935,0.6666667,4FGL J1719.2+1745,3FGL J1719.2+1744,bll,PKS 1717+177
1.7824615,1.7845409,8455.379,5.005549e-15,4.736958e-15,4.7753947e-15,0.41797706,25.41023,307.48956,-0.0036853803,0.0,3.3456833e-12,0.0,2.6679803e-10,12.228909,0.6666667,4FGL J1719.3+1205,3FGL J1719.3+1206,bcu,87GB 171701.0+121016
2.8400114,3.054476,684.7627,2.0323864e-12,1.952301e-12,1.1943865e-12,0.0,11.38411,887.9931,0.53945976,3.7969584,4.959886e-12,3.9395587,2.0246972e-10,5.837846,0.6666667,4FGL J1720.0-5101,,bcu,PMN J1721-5055
2.4188895,2.3826847,1296.5795,1.296956e-13,1.3170663e-13,1.2301908e-13,0.23049714,13.694257,578.8869,0.051980745,0.52862006,2.1855614e-12,0.0,1.6232998e-10,7.8319488,0.6666667,4FGL J1720.2+3824,,bcu,SDSS J172010.33+382556.1
2.8489313,2.8233886,570.5543,1.2126048e-12,1.2186183e-12,1.0803003e-12,0.9181639,76.29314,1070.7645,0.1182692,1.6640316,2.903119e-12,1.6807543,1.1817107e-10,8.194879,0.6666667,4FGL J1722.6+6104,3FGL J1722.7+6104,fsrq,GB6 J1722+6105
2.2306435,2.1610608,1222.1324,9.246759e-13,9.629166e-13,8.9877075e-13,0.63775504,137.42485,1963.0898,0.06348646,2.4781682,1.16392e-11,1.5361863,1.2018319e-09,29.250694,0.6666667,4FGL J1722.7+1014,3FGL J1722.7+1014,fsrq,TXS 1720+102
2.2777119,2.1699462,861.6126,5.779206e-12,6.0088115e-12,5.4127566e-12,0.799467,1300.0659,6280.9644,0.10383665,7.9239826,3.0465963e-11,7.663447,3.2319762e-09,71.12405,0.6666667,4FGL J1723.6-7714,3FGL J1723.7-7713,bcu,PKS 1716-771
2.1492066,2.1374533,2500.003,2.4030438e-14,2.259935e-14,2.2714554e-14,0.452156,17.543041,334.6691,0.0006517012,0.0,1.5849532e-12,0.0,1.4095348e-10,7.289996,0.6666667,4FGL J1724.1+3304,,fsrq,B2 1722+33
2.5111237,2.410729,562.5665,4.597309e-12,4.701609e-12,4.371252e-12,0.90467393,434.38394,2617.778,0.09026011,3.082256,9.137263e-12,3.2002776,7.0419437e-10,30.605835,0.6666667,4FGL J1724.2+4005,3FGL J1723.9+4004,fsrq,S4 1722+40
2.713932,2.6918879,839.7059,5.1493206e-13,5.131366e-13,4.946561e-13,0.67771083,74.71301,1237.547,0.037930515,0.5356849,3.550362e-12,0.0,1.7966516e-10,11.511403,0.6666667,4FGL J1724.9+7654,,fsrq,S5 1726+76
1.868857,1.7665778,2225.9834,7.309508e-13,7.5075704e-13,7.1178946e-13,0.18760088,55.12528,3807.1438,0.053088475,4.201471,3.896611e-11,4.9014235,3.696179e-09,74.61231,0.6666667,4FGL J1725.0+1152,3FGL J1725.0+1152,bll,1H 1720+117
